email,company_name,subject,sent_date,status,notes
support@tradewheel.com,United States Candle Holders Buyers And Importers List!,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:54:53,Skipped,Already contacted previously
ryan@yubaiglass.com,Wholesale Glass Candle Holders Manufacturer,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:54:53,Skipped,Already contacted previously
foryou@foryoudecor.com,Crystal Candle Holder Wholesale Supplier,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:54:53,Skipped,Already contacted previously
info@ace-chn.om,China Crystal Candle Holder Buyers & Importers,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:54:53,Skipped,Already contacted previously
info@alishbaimpex.com,Alishba Impex,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:54:53,Skipped,Already contacted previously
evecraftoverseas.info@gmail.com,We'Re Manufacture And Wholesaler Of Home Decor Products ...,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:54:53,Skipped,Already contacted previously
daniel@cregapak.com,Daniel /Cosmetic Packaging/ Home Decoration,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:54:53,Skipped,Already contacted previously
sardarhussainimpex@gmail.com,Zaryat Siddiqui - Indian Manufacture | Home Decor | Bulk ...,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:54:53,Skipped,Already contacted previously
a.h.handicraftsinc@gmail.com,A.H. Handicrafts Inc.,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:54:53,Skipped,Already contacted previously
lovefreecandles@verizon.net,Alayna Stiffler - Sr. Team Leader/Fragrance Consultant & Direct ...,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:54:53,Skipped,Already contacted previously
info@asianexportex.com,Asian Exportex,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:54:53,Skipped,Already contacted previously
elsevent2012@gmail.com,Candles Holder For Rental. For Inquiry 0818293582 ...,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:54:53,Skipped,Already contacted previously
laromausa@gmail.com,L'Aroma Usa - Manufacturer And Distributor Of Scented Candles,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:54:53,Skipped,Already contacted previously
info@tradewheel.com,United States Candle Holders Buyers And Importers List!,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:54:53,Skipped,Already contacted previously
sales.bhavatuorganic@gmail.com,Frosted Quartz Crystal Singing Bowl Buyers & Importers,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:54:53,Skipped,Already contacted previously
ashok560@yahoo.com,Frosted Quartz Crystal Singing Bowl Buyers & Importers,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:54:53,Skipped,Already contacted previously
sales@danaexport.com.eg,Frosted Quartz Crystal Singing Bowl Buyers & Importers,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:54:53,Skipped,Already contacted previously
info@shakti.life,Etched Handmade Singing Bowls,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:58:11,Failed,SMTP Error: [Errno 11001] getaddrinfo failed
2960adcdd7704551bff19823820fca44@sentry.wixpress.com,Contact,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:58:11,Failed,SMTP Error: [Errno 11001] getaddrinfo failed
frfs.media@chi.frb.org,Wholesale Testing Services,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:58:11,Skipped,Already contacted previously
info@jimthompsonusa.com,Tibetan Sun,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:58:11,Skipped,Already contacted previously
donate@wcs.org,Himalayan Highlands,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:58:11,Skipped,Already contacted previously
events@companybar.co,Company,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:58:11,Skipped,Already contacted previously
care@sarveda.com,Etched Handmade Singing Bowls,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:58:11,Skipped,Already contacted previously
f36cc48fb72b4d298c835f2793cf3b84@sentry-next.wixpress.com,Contact,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:58:11,Skipped,Already contacted previously
271e9fa3230b4eec94b02bf95780f5f2@sentry.wixpress.com,Himalayan Singing Bowls,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:58:11,Skipped,Already contacted previously
info@wholesalechess.com,"Chess Sets, Boards, Pieces, & Supplies",Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:58:11,Skipped,Already contacted previously
info@buyerpersona.com,Home,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:58:11,Skipped,Already contacted previously
youremail@mail.com,Tibetan Sun,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:58:11,Skipped,Already contacted previously
onlinetickets@wcs.org,Himalayan Highlands,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:58:11,Skipped,Already contacted previously
2062d0a4929b45348643784b5cb39c36@sentry.wixpress.com,Himalayan Singing Bowls,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:58:11,Skipped,Already contacted previously
siteinfo@frbservices.org,Wholesale Testing Services,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:58:11,Skipped,Already contacted previously
frank.cancelloni@jimthompson.com,Tibetan Sun,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:58:11,Skipped,Already contacted previously
help@newyorker.com,Warm Chickpea Bowls With Lemony Yogurt Recipe,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:58:11,Skipped,Already contacted previously
membership@wcs.org,Himalayan Highlands,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:58:11,Skipped,Already contacted previously
global.mindfulness.center@gmail.com,Meditation,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:58:11,Skipped,Already contacted previously
460ff4620fa44cba8df530afde949785@sentry.wixpress.com,Himalayan Singing Bowls,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:58:11,Skipped,Already contacted previously
nancy@salwen.net,Learn To Sing With Confidence And Joy,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:58:11,Skipped,Already contacted previously
you@email.com,The Singing Bowl Manufacturer & Exporter Since 1959,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:58:11,Skipped,Already contacted previously
info@companybar.co,Company,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:58:11,Skipped,Already contacted previously
325506e3332d487999567a7bc91d151d@bug-reporting-xalgha6.m-w.com,Company Definition & Meaning,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:58:11,Skipped,Already contacted previously
dd@gmail.com,Singing Bowls,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:58:11,Skipped,Already contacted previously
5d1795a2db124a268f1e1bd88f503500@sentry.wixpress.com,Himalayan Singing Bowls,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:58:11,Skipped,Already contacted previously
orders.soundworks@gmail.com,Chunky Wands For Himalayan Singing Bowls – Soundworkssoundtherapy,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:58:11,Skipped,Already contacted previously
info@originalbuddhas.com,Himalayan Singing Bowls,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:58:11,Skipped,Already contacted previously
dd0a55ccb8124b9c9d938e3acf41f8aa@sentry.wixpress.com,Himalayan Singing Bowls,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:58:11,Skipped,Already contacted previously
support@soundworkssoundtherapy.com,Chunky Wands For Himalayan Singing Bowls – Soundworkssoundtherapy,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:58:11,Skipped,Already contacted previously
info@himalayansoundsingingbowl.com,Contact,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:58:11,Skipped,Already contacted previously
susan@terremusic.com,Singing Bowl,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:58:11,Skipped,Already contacted previously
bachhaladevitraders76@gmail.com,"Contact Us, Singing Bowl Sounds",Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:58:11,Skipped,Already contacted previously
support@silentmindbowls.com,Site Notice – Silent Mind,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:58:11,Skipped,Already contacted previously
941071-855-225-7372info@thegongshop.com,Singing Bowls – The Gong Shop,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:58:11,Skipped,Already contacted previously
sales@theeveresttrader.com,Tibetan Singing Bowls – The Everest Trader,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:58:11,Skipped,Already contacted previously
hello@shantibowl.com,Contact Us,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:58:11,Skipped,Already contacted previously
shop@wu-dang-pai.de,Singing Bowl,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:58:11,Skipped,Already contacted previously
info@dharmashop.com,Wholesale Singing Bowls,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:58:11,Skipped,Already contacted previously
sara@soundello.com,"Crystal Singing Bowl, Manufacturer – Soundello",Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:58:11,Skipped,Already contacted previously
knightpeople@msn.com,Temple Sounds Tibetan Singing Bowls,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:58:11,Skipped,Already contacted previously
ryanlstanley@hotmail.com,Crystal Tones® Alchemy Crystal Singing Bowls – Sacred Sound Of The Soul,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:58:11,Skipped,Already contacted previously
oceanic@oceaniclink.com,Singing Bowls,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:58:11,Skipped,Already contacted previously
brs@yao.com,Singing Bowls Importers,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:58:11,Skipped,Already contacted previously
narek@musicofwisdom.com,The Complete Guide To Buying A Singing Bowl,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:58:11,Skipped,Already contacted previously
support@katmandutrading.com,Wholesale Singing Bowl,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:58:11,Skipped,Already contacted previously
myname@email.com,Himalayan Blackberry Pie,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:58:11,Skipped,Already contacted previously
intake@cycleworld.com,"A 3,500",Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:58:12,Skipped,Already contacted previously
contactwhatsinthepan@gmail.com,Himalayan Salt Vs Sea Salt,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:58:12,Skipped,Already contacted previously
legislative.affairs@eda.gov,Contact Us,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:58:12,Skipped,Already contacted previously
admissions@reformationbiblecollege.org,The Value Of Hymn Singing,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:58:12,Skipped,Already contacted previously
guy@bellsofbliss.com,About Our Singing Bowls,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:58:12,Skipped,Already contacted previously
jayapal.casework@mail.house.gov,Email,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:58:12,Skipped,Already contacted previously
contact@tarabrach.com,Meditation,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:58:12,Skipped,Already contacted previously
help@mapquest.com,"Himalayan Singing Bowl And Trading, Street 17, Pokhara, Np",Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:58:12,Skipped,Already contacted previously
seaofart@gmail.com,Contact,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:58:12,Skipped,Already contacted previously
accuracy@usatoday.com,Usa Today,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:58:12,Skipped,Already contacted previously
info@thegongshop.com,Singing Bowls,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:58:12,Skipped,Already contacted previously
wholesale@stansdonuts.com,Wholesale,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:58:12,Skipped,Already contacted previously
syswtscustomertesting@frb.org,Wholesale Testing Services,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:58:12,Skipped,Already contacted previously
enquiries@jimthompson.com,Tibetan Sun,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:58:12,Skipped,Already contacted previously
diane.landry@wcax.com,"Vermont’S Tibetan, Nepalese Communities Grieve After Flooding",Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:58:12,Skipped,Already contacted previously
info@perennialsfabrics.com,Brush Work Tibetan Knot,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:58:12,Skipped,Already contacted previously
eva@thecuriouschickpea.com,Tibetan Vegetable Momos With Spicy Sesame Tomato Chutney • The Curious Chickpea,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:58:12,Skipped,Already contacted previously
info@artoftibet.com,Singing Bowl,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:58:12,Skipped,Already contacted previously
hello@mindfulstore.com.au,Singing Sound Bowl Wholesale Supplier,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:58:12,Skipped,Already contacted previously
tips@rideapart.com,Buying Something Other Than A Royal Enfield Himalayan ...,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:58:12,Skipped,Already contacted previously
